,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
0,-0.9272952180016121,1.0,-0.48995732625372823,1.0,-0.24870998909352282,1.0,-0.12483761999191469,1.0,-0.062479666860536555,1.0,-0.031247457240953663,1.0
1,-0.9241990737011059,1.0,-0.48832140863685436,1.0,-0.24787957176766798,1.0,-0.12442079989177474,1.0,-0.062271053615593194,1.0,-0.031143125163354483,1.0
2,-0.9211029294005997,1.0,-0.4866854910199805,1.0,-0.24704915444181316,1.0,-0.12400397979163479,1.0,-0.062062440370649834,1.0,-0.031038793085755308,1.0
3,-0.9180067851000934,1.0,-0.48504957340310656,1.0,-0.24621873711595832,1.0,-0.12358715969149484,1.0,-0.06185382712570647,1.0,-0.03093446100815613,1.0
4,-0.9149106407995872,1.0,-0.4834136557862327,1.0,-0.24538831979010348,1.0,-0.12317033959135489,1.0,-0.06164521388076311,1.0,-0.030830128930556953,1.0
5,-0.911814496499081,1.0,-0.4817777381693588,1.0,-0.24455790246424866,1.0,-0.12275351949121494,1.0,-0.06143660063581975,1.0,-0.030725796852957774,1.0
6,-0.9087183521985748,1.0,-0.48014182055248494,1.0,-0.24372748513839382,1.0,-0.122336699391075,1.0,-0.06122798739087639,1.0,-0.030621464775358598,1.0
7,-0.9056222078980686,1.0,-0.478505902935611,1.0,-0.24289706781253897,1.0,-0.12191987929093505,1.0,-0.06101937414593303,1.0,-0.03051713269775942,1.0
8,-0.9025260635975624,1.0,-0.47686998531873714,1.0,-0.24206665048668416,1.0,-0.1215030591907951,1.0,-0.06081076090098967,1.0,-0.030412800620160243,1.0
9,-0.8994299192970561,1.0,-0.47523406770186327,1.0,-0.24123623316082932,1.0,-0.12108623909065515,1.0,-0.06060214765604631,1.0,-0.030308468542561064,1.0
10,-0.8963337749965499,1.0,-0.4735981500849894,1.0,-0.24040581583497447,1.0,-0.1206694189905152,1.0,-0.06039353441110295,1.0,-0.030204136464961888,1.0
11,-0.8932376306960437,1.0,-0.47196223246811553,1.0,-0.23957539850911963,1.0,-0.12025259889037525,1.0,-0.06018492116615959,1.0,-0.03009980438736271,1.0
12,-0.8901414863955375,1.0,-0.4703263148512416,1.0,-0.23874498118326481,1.0,-0.1198357787902353,1.0,-0.05997630792121623,1.0,-0.029995472309763533,1.0
13,-0.8870453420950313,1.0,-0.46869039723436773,1.0,-0.23791456385740997,1.0,-0.11941895869009535,1.0,-0.05976769467627287,1.0,-0.029891140232164354,1.0
14,-0.8839491977945251,1.0,-0.46705447961749386,1.0,-0.23708414653155513,1.0,-0.1190021385899554,1.0,-0.05955908143132951,1.0,-0.029786808154565178,1.0
15,-0.8808530534940188,1.0,-0.46541856200062,1.0,-0.2362537292057003,1.0,-0.11858531848981545,1.0,-0.059350468186386146,1.0,-0.029682476076966,1.0
16,-0.8777569091935126,1.0,-0.4637826443837461,1.0,-0.23542331187984547,1.0,-0.1181684983896755,1.0,-0.059141854941442785,1.0,-0.029578143999366823,1.0
17,-0.8746607648930064,1.0,-0.4621467267668722,1.0,-0.23459289455399063,1.0,-0.11775167828953556,1.0,-0.058933241696499425,1.0,-0.029473811921767644,1.0
